account_id,owner_client_id,owner_disp_id,num_acct_users,owner_birth_date,statement_freq,card_type,card_issue_date,acct_start_date,district_id,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16
1540,1867,1867,1,1944-09-24,POPLATEK MESICNE,,,1995-03-29,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
1541,1868,1868,1,1980-02-16,POPLATEK MESICNE,,,1996-10-18,60,Prostejov,south Moravia,110643,49,41,4,1,4,51.9,8441,3.4,4.48,115,1879.0,2252
1542,1869,1869,2,1933-02-14,POPLATEK MESICNE,,,1996-04-25,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
1543,1871,1871,1,1980-02-20,POPLATEK MESICNE,,,1996-04-14,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
1544,1872,1872,2,1963-01-24,POPLATEK MESICNE,,,1993-07-14,69,Jesenik,north Moravia,42821,4,13,5,1,3,48.4,8173,,7.01,124,,1358
1545,1874,1874,1,1946-10-20,POPLATEK MESICNE,,,1993-03-08,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
1546,1875,1875,1,1976-10-19,POPLATEK MESICNE,,,1996-11-20,15,Cesky Krumlov,south Bohemia,58796,22,16,7,1,5,51.9,9045,3.1,3.6,124,1845.0,1879
1547,1876,1876,1,1951-07-01,POPLATEK MESICNE,gold,1995-11-13,1993-09-14,72,Olomouc,north Moravia,226122,32,50,7,4,4,62.6,8994,3.8,4.79,110,9672.0,9208
1548,1877,1877,2,1957-08-21,POPLATEK MESICNE,,,1995-01-27,47,Pardubice,east Bohemia,162580,83,26,5,1,6,72.8,9538,1.5,1.81,111,6079.0,5410
1549,1879,1879,1,1944-04-02,POPLATEK MESICNE,,,1996-11-21,21,Tabor,south Bohemia,103347,87,16,7,1,7,67.0,9104,1.5,2.07,123,2299.0,2354
1550,1880,1880,1,1974-08-08,POPLATEK MESICNE,,,1996-04-15,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
1551,1881,1881,2,1934-01-24,POPLATEK MESICNE,,,1997-06-18,72,Olomouc,north Moravia,226122,32,50,7,4,4,62.6,8994,3.8,4.79,110,9672.0,9208
1552,1883,1883,1,1961-10-27,POPLATEK MESICNE,classic,1997-06-15,1994-01-02,18,Pisek,south Bohemia,70699,60,13,2,1,4,65.3,8968,2.8,3.35,131,1740.0,1910
1553,1884,1884,1,1976-01-26,POPLATEK MESICNE,,,1996-12-21,59,Kromeriz,south Moravia,108871,41,29,7,2,6,62.1,8444,3.2,3.47,106,2595.0,2305
1554,1885,1885,1,1970-01-07,POPLATEK MESICNE,classic,1997-01-17,1994-11-15,47,Pardubice,east Bohemia,162580,83,26,5,1,6,72.8,9538,1.5,1.81,111,6079.0,5410
1555,1886,1886,1,1920-04-07,POPLATEK MESICNE,classic,1998-10-25,1996-11-10,34,Chomutov,north Bohemia,125236,28,11,1,4,5,87.7,9675,6.4,7.68,100,5323.0,5190
1556,1887,1887,1,1926-07-15,POPLATEK MESICNE,,,1996-09-15,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721.0,18696
1557,1888,1888,1,1918-09-24,POPLATEK MESICNE,,,1996-12-13,66,Zdar nad Sazavou,south Moravia,125832,151,41,2,3,5,48.3,8512,3.5,4.12,102,2247.0,2103
1558,1889,1889,1,1957-07-28,POPLATEK MESICNE,,,1996-10-06,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81.0,9272,2.8,3.22,118,4340.0,4505
1559,1890,1890,1,1955-08-14,POPLATEK MESICNE,classic,1996-11-20,1994-10-08,14,Ceske Budejovice,south Bohemia,177686,69,27,10,1,9,74.8,10045,1.4,1.71,135,6604.0,6295
1560,1891,1891,1,1959-03-04,POPLATEK MESICNE,,,1997-04-14,62,Uherske Hradiste,south Moravia,145688,22,41,13,2,5,40.7,8544,1.2,1.86,109,2719.0,2906
1561,1892,1892,2,1928-03-26,POPLATEK MESICNE,,,1995-04-01,66,Zdar nad Sazavou,south Moravia,125832,151,41,2,3,5,48.3,8512,3.5,4.12,102,2247.0,2103
1562,1894,1894,1,1947-11-05,POPLATEK MESICNE,,,1995-08-30,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
1563,1895,1895,1,1965-11-03,POPLATEK MESICNE,,,1996-08-14,47,Pardubice,east Bohemia,162580,83,26,5,1,6,72.8,9538,1.5,1.81,111,6079.0,5410
1564,1896,1896,1,1982-02-08,POPLATEK MESICNE,,,1996-03-05,48,Rychnov nad Kneznou,east Bohemia,78955,50,24,8,1,9,59.0,9060,1.7,2.44,124,1655.0,1717
1565,1897,1897,1,1969-03-07,POPLATEK MESICNE,,,1993-10-20,36,Liberec,north Bohemia,159617,29,19,8,1,9,85.2,9198,3.3,4.28,131,5796.0,6132
1566,1898,1898,1,1961-08-01,POPLATEK MESICNE,,,1993-07-07,73,Opava,north Moravia,182027,17,49,12,2,7,56.4,8746,3.3,3.74,90,4355.0,4433
1567,1899,1899,1,1941-07-03,POPLATEK MESICNE,classic,1998-07-07,1997-08-19,10,Praha - vychod,central Bohemia,92084,55,29,4,3,5,46.7,10124,0.5,0.54,141,3810.0,4316
1568,1900,1900,2,1965-11-22,POPLATEK MESICNE,classic,1996-03-31,1995-07-15,23,Cheb,west Bohemia,87419,21,11,4,3,9,85.5,8624,1.7,2.66,102,2879.0,3198
1570,1903,1903,1,1939-08-30,POPLATEK MESICNE,,,1994-03-12,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
1571,1904,1904,1,1941-02-22,POPLATEK MESICNE,,,1996-07-29,66,Zdar nad Sazavou,south Moravia,125832,151,41,2,3,5,48.3,8512,3.5,4.12,102,2247.0,2103
1572,1905,1905,1,1949-05-18,POPLATEK MESICNE,,,1997-10-21,72,Olomouc,north Moravia,226122,32,50,7,4,4,62.6,8994,3.8,4.79,110,9672.0,9208
1573,1906,1906,1,1922-07-07,POPLATEK MESICNE,,,1997-12-29,63,Vyskov,south Moravia,86513,38,36,5,1,5,50.5,8288,3.7,4.52,110,1562.0,1460
1574,1907,1907,1,1928-09-08,POPLATEK MESICNE,,,1997-05-28,75,Prerov,north Moravia,138032,67,30,4,2,5,64.6,8819,5.3,5.66,99,4063.0,4505
1575,1908,1908,1,1920-01-17,POPLATEK MESICNE,,,1993-02-27,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
1576,1909,1909,1,1944-03-16,POPLATEK TYDNE,,,1996-08-06,35,Jablonec n. Nisou,north Bohemia,88768,10,18,5,1,7,80.5,8867,1.0,1.21,130,3384.0,3620
1577,1910,1910,1,1946-11-08,POPLATEK MESICNE,,,1996-10-16,67,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.7,6.55,109,3244.0,3079
1578,1911,1911,1,1938-04-21,POPLATEK MESICNE,,,1994-12-01,48,Rychnov nad Kneznou,east Bohemia,78955,50,24,8,1,9,59.0,9060,1.7,2.44,124,1655.0,1717
1579,1912,1912,1,1972-02-26,POPLATEK MESICNE,classic,1996-08-01,1994-08-09,57,Hodonin,south Moravia,161954,21,37,20,3,8,48.0,8720,3.7,4.5,116,3729.0,3651
1580,1913,1913,1,1968-04-15,POPLATEK MESICNE,classic,1998-01-06,1996-01-08,69,Jesenik,north Moravia,42821,4,13,5,1,3,48.4,8173,,7.01,124,,1358
1581,1914,1914,2,1942-06-20,POPLATEK MESICNE,classic,1997-05-23,1995-10-12,39,Most,north Bohemia,119895,17,4,3,2,4,89.9,10446,7.3,9.4,90,4947.0,4743
1582,1916,1916,1,1926-07-19,POPLATEK MESICNE,,,1996-05-01,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.6,2.01,112,1580.0,1525
1583,1917,1917,1,1969-03-13,POPLATEK PO OBRATU,,,1994-11-17,69,Jesenik,north Moravia,42821,4,13,5,1,3,48.4,8173,,7.01,124,,1358
1584,1919,1919,1,1949-05-04,POPLATEK MESICNE,,,1993-05-27,30,Sokolov,west Bohemia,94812,15,13,8,2,10,81.8,9650,3.3,3.67,100,2985.0,2804
1585,1920,1920,1,1975-08-07,POPLATEK MESICNE,,,1996-02-23,42,Havlickuv Brod,east Bohemia,95907,87,25,5,2,7,59.1,8388,2.4,2.94,87,1658.0,1668
1586,1921,1921,2,1946-10-26,POPLATEK MESICNE,,,1996-10-03,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
1587,1923,1923,1,1958-05-07,POPLATEK MESICNE,,,1996-12-11,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
1588,1924,1924,1,1938-05-29,POPLATEK MESICNE,,,1993-12-11,67,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.7,6.55,109,3244.0,3079
1589,1925,1925,2,1938-06-23,POPLATEK MESICNE,,,1993-08-07,37,Litomerice,north Bohemia,114006,71,26,6,2,9,62.3,9065,4.4,5.39,123,4147.0,4166
1590,1927,1927,2,1952-04-26,POPLATEK MESICNE,,,1995-04-07,77,Vsetin,north Moravia,148545,8,35,12,3,4,53.5,8909,4.0,5.56,113,3460.0,3590
1591,1929,1929,1,1955-08-15,POPLATEK MESICNE,classic,1998-12-11,1996-01-10,65,Znojmo,south Moravia,114200,101,41,4,1,4,43.7,8403,5.7,5.72,105,2157.0,2718
1592,1930,1930,1,1934-02-21,POPLATEK MESICNE,gold,1998-09-05,1994-08-18,38,Louny,north Bohemia,85852,41,23,4,2,4,59.8,8965,7.0,8.23,104,2653.0,2822
1593,1931,1931,1,1942-11-14,POPLATEK MESICNE,,,1996-08-22,16,Jindrichuv Hradec,south Bohemia,93931,74,21,10,1,8,56.9,8427,1.1,1.54,107,1874.0,1913
1594,1932,1932,1,1940-01-21,POPLATEK MESICNE,,,1997-04-06,15,Cesky Krumlov,south Bohemia,58796,22,16,7,1,5,51.9,9045,3.1,3.6,124,1845.0,1879
1596,1934,1934,1,1933-11-21,POPLATEK MESICNE,,,1997-10-05,70,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.6,7.75,81,9878.0,10108
1597,1935,1935,1,1929-05-12,POPLATEK MESICNE,,,1995-07-04,68,Frydek - Mistek,north Moravia,228848,15,40,18,2,6,57.2,9893,4.0,4.72,96,5623.0,5887
1598,1936,1936,2,1955-10-16,POPLATEK MESICNE,,,1997-04-12,15,Cesky Krumlov,south Bohemia,58796,22,16,7,1,5,51.9,9045,3.1,3.6,124,1845.0,1879
1599,1938,1938,1,1939-09-30,POPLATEK MESICNE,classic,1998-07-30,1995-11-10,57,Hodonin,south Moravia,161954,21,37,20,3,8,48.0,8720,3.7,4.5,116,3729.0,3651
1600,1939,1939,2,1925-08-14,POPLATEK MESICNE,,,1996-09-13,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
1601,1941,1941,2,1921-07-12,POPLATEK MESICNE,,,1993-02-09,10,Praha - vychod,central Bohemia,92084,55,29,4,3,5,46.7,10124,0.5,0.54,141,3810.0,4316
1602,1943,1943,1,1926-02-11,POPLATEK MESICNE,,,1993-09-19,33,Decin,north Bohemia,133777,24,17,7,3,11,84.7,8705,5.7,7.61,116,4650.0,4859
1603,1944,1944,1,1957-01-22,POPLATEK MESICNE,,,1993-05-09,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
1604,1945,1945,1,1954-06-03,POPLATEK MESICNE,,,1993-12-16,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721.0,18696
1605,1946,1946,1,1935-07-19,POPLATEK MESICNE,classic,1994-09-19,1993-12-16,72,Olomouc,north Moravia,226122,32,50,7,4,4,62.6,8994,3.8,4.79,110,9672.0,9208
1606,1947,1947,1,1981-02-08,POPLATEK MESICNE,junior,1998-12-23,1996-03-07,23,Cheb,west Bohemia,87419,21,11,4,3,9,85.5,8624,1.7,2.66,102,2879.0,3198
1607,1948,1948,2,1939-02-19,POPLATEK MESICNE,,,1996-04-20,71,Novy Jicin,north Moravia,161227,5,35,11,4,10,69.7,8678,5.9,5.57,102,4980.0,4595
1608,1950,1950,1,1929-07-06,POPLATEK MESICNE,,,1997-10-08,26,Plzen - mesto,west Bohemia,170449,0,0,0,1,1,100.0,10787,2.6,3.09,131,6041.0,6261
1609,1951,1951,1,1971-04-29,POPLATEK MESICNE,,,1996-07-05,41,Usti nad Labem,north Bohemia,118650,8,8,5,1,3,85.6,9832,3.3,4.48,114,6445.0,5471
1610,1952,1952,2,1971-03-09,POPLATEK MESICNE,,,1993-05-17,52,Usti nad Orlici,east Bohemia,139012,59,41,8,3,10,61.9,8363,2.5,3.49,108,2564.0,2799
1611,1954,1954,1,1952-07-28,POPLATEK MESICNE,classic,1997-07-01,1996-02-11,69,Jesenik,north Moravia,42821,4,13,5,1,3,48.4,8173,,7.01,124,,1358
1612,1955,1955,1,1971-10-28,POPLATEK MESICNE,,,1996-02-12,66,Zdar nad Sazavou,south Moravia,125832,151,41,2,3,5,48.3,8512,3.5,4.12,102,2247.0,2103
1613,1956,1956,1,1925-07-09,POPLATEK MESICNE,,,1995-09-13,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
1614,1957,1957,2,1972-03-04,POPLATEK MESICNE,,,1996-05-07,63,Vyskov,south Moravia,86513,38,36,5,1,5,50.5,8288,3.7,4.52,110,1562.0,1460
1615,1959,1959,1,1920-12-26,POPLATEK MESICNE,,,1997-10-20,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
1616,1960,1960,1,1946-08-23,POPLATEK MESICNE,,,1997-02-07,22,Domazlice,west Bohemia,58400,65,16,4,1,6,52.4,8620,1.1,1.25,100,1089.0,1117
1617,1961,1961,1,1920-06-04,POPLATEK MESICNE,,,1993-06-01,45,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.2,2.89,132,2080.0,2122
1618,1962,1962,1,1950-11-18,POPLATEK MESICNE,,,1996-12-18,6,Kutna Hora,central Bohemia,77963,60,23,4,2,4,51.5,8546,2.9,4.02,126,2640.0,3120
1619,1963,1963,1,1945-06-12,POPLATEK MESICNE,,,1997-02-24,38,Louny,north Bohemia,85852,41,23,4,2,4,59.8,8965,7.0,8.23,104,2653.0,2822
1620,1964,1964,1,1931-08-05,POPLATEK MESICNE,,,1995-06-08,17,Pelhrimov,south Bohemia,74062,99,15,4,2,7,61.4,8114,2.3,2.62,119,1003.0,1181
1621,1965,1965,1,1939-08-10,POPLATEK MESICNE,,,1993-12-01,75,Prerov,north Moravia,138032,67,30,4,2,5,64.6,8819,5.3,5.66,99,4063.0,4505
1622,1966,1966,1,1948-07-01,POPLATEK MESICNE,,,1996-04-12,19,Prachatice,south Bohemia,51428,50,11,3,1,4,52.7,8402,3.1,3.98,120,999.0,1099
1623,1967,1967,2,1963-11-15,POPLATEK MESICNE,,,1996-02-04,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
1624,1969,1969,1,1926-08-26,POPLATEK MESICNE,,,1996-04-22,53,Blansko,south Moravia,107911,88,33,6,2,7,50.9,8240,2.5,3.56,99,1850.0,1903
1625,1970,1970,1,1947-11-05,POPLATEK MESICNE,,,1995-01-17,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
1626,1971,1971,1,1969-03-14,POPLATEK MESICNE,classic,1996-06-08,1994-03-15,3,Beroun,central Bohemia,75232,55,26,4,1,5,41.7,8980,1.9,2.21,111,2824.0,2813
1627,1972,1972,1,1946-04-29,POPLATEK MESICNE,,,1994-01-20,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
1628,1973,1973,1,1931-09-13,POPLATEK MESICNE,,,1993-01-10,60,Prostejov,south Moravia,110643,49,41,4,1,4,51.9,8441,3.4,4.48,115,1879.0,2252
1629,1974,1974,2,1918-07-14,POPLATEK MESICNE,,,1995-11-02,10,Praha - vychod,central Bohemia,92084,55,29,4,3,5,46.7,10124,0.5,0.54,141,3810.0,4316
1630,1976,1976,1,1918-10-12,POPLATEK MESICNE,,,1993-07-28,72,Olomouc,north Moravia,226122,32,50,7,4,4,62.6,8994,3.8,4.79,110,9672.0,9208
1631,1977,1977,1,1935-10-25,POPLATEK MESICNE,,,1996-09-27,10,Praha - vychod,central Bohemia,92084,55,29,4,3,5,46.7,10124,0.5,0.54,141,3810.0,4316
1632,1978,1978,1,1952-05-22,POPLATEK TYDNE,,,1996-01-13,18,Pisek,south Bohemia,70699,60,13,2,1,4,65.3,8968,2.8,3.35,131,1740.0,1910
1633,1979,1979,1,1926-03-19,POPLATEK MESICNE,,,1995-02-22,51,Trutnov,east Bohemia,121947,37,28,7,3,11,70.5,8541,2.5,2.97,131,3496.0,3839
1634,1980,1980,1,1959-04-30,POPLATEK MESICNE,classic,1996-06-17,1994-06-04,77,Vsetin,north Moravia,148545,8,35,12,3,4,53.5,8909,4.0,5.56,113,3460.0,3590
1635,1981,1981,1,1970-09-22,POPLATEK MESICNE,,,1993-12-29,19,Prachatice,south Bohemia,51428,50,11,3,1,4,52.7,8402,3.1,3.98,120,999.0,1099
1636,1982,1982,2,1977-07-08,POPLATEK MESICNE,,,1997-04-08,53,Blansko,south Moravia,107911,88,33,6,2,7,50.9,8240,2.5,3.56,99,1850.0,1903
1637,1984,1984,1,1926-08-29,POPLATEK MESICNE,,,1993-01-08,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
1638,1985,1985,2,1937-12-13,POPLATEK TYDNE,,,1996-11-12,6,Kutna Hora,central Bohemia,77963,60,23,4,2,4,51.5,8546,2.9,4.02,126,2640.0,3120
1640,1988,1988,1,1952-05-04,POPLATEK MESICNE,,,1995-09-01,13,Rakovnik,central Bohemia,53921,61,22,1,1,2,41.3,8598,2.7,3.26,123,1597.0,1875
1641,1989,1989,2,1939-01-13,POPLATEK MESICNE,,,1996-04-22,50,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.8,5.45,94,2123.0,2134
1642,1991,1991,1,1918-11-09,POPLATEK MESICNE,,,1995-05-27,64,Zlin,south Moravia,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484.0,4265
1644,1993,1993,2,1975-06-21,POPLATEK MESICNE,,,1993-05-09,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
1645,1995,1995,1,1941-04-10,POPLATEK MESICNE,,,1996-10-16,50,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.8,5.45,94,2123.0,2134
1646,1996,1996,1,1937-03-20,POPLATEK TYDNE,,,1996-05-27,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
1647,1997,1997,1,1977-11-09,POPLATEK MESICNE,,,1997-07-09,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
1648,1998,1998,1,1978-12-15,POPLATEK MESICNE,,,1997-08-08,40,Teplice,north Bohemia,128118,9,16,6,3,8,85.3,9317,6.4,7.07,97,6949.0,6872
1649,1999,1999,1,1982-02-10,POPLATEK MESICNE,junior,1995-01-27,1993-01-26,46,Nachod,east Bohemia,112709,48,20,7,3,10,73.5,8369,1.7,2.31,117,2854.0,2618
1650,2000,2000,1,1942-05-09,POPLATEK MESICNE,,,1997-12-06,39,Most,north Bohemia,119895,17,4,3,2,4,89.9,10446,7.3,9.4,90,4947.0,4743
1651,2001,2001,1,1977-08-05,POPLATEK MESICNE,,,1997-01-23,34,Chomutov,north Bohemia,125236,28,11,1,4,5,87.7,9675,6.4,7.68,100,5323.0,5190
1652,2002,2002,2,1918-11-26,POPLATEK MESICNE,,,1993-05-20,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.7,5.44,100,18782.0,18347
1653,2004,2004,1,1974-02-03,POPLATEK MESICNE,,,1994-09-19,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
1654,2005,2005,1,1979-10-03,POPLATEK MESICNE,junior,1998-03-24,1996-08-05,30,Sokolov,west Bohemia,94812,15,13,8,2,10,81.8,9650,3.3,3.67,100,2985.0,2804
1655,2006,2006,2,1962-08-22,POPLATEK MESICNE,,,1996-04-15,41,Usti nad Labem,north Bohemia,118650,8,8,5,1,3,85.6,9832,3.3,4.48,114,6445.0,5471
1656,2008,2008,1,1940-06-07,POPLATEK MESICNE,,,1997-02-01,47,Pardubice,east Bohemia,162580,83,26,5,1,6,72.8,9538,1.5,1.81,111,6079.0,5410
1657,2009,2009,1,1936-01-16,POPLATEK MESICNE,,,1997-11-04,12,Pribram,central Bohemia,107870,84,29,6,1,6,58.0,8754,3.8,4.31,137,3804.0,3868
1658,2010,2010,1,1952-08-12,POPLATEK MESICNE,,,1993-05-10,73,Opava,north Moravia,182027,17,49,12,2,7,56.4,8746,3.3,3.74,90,4355.0,4433
1659,2011,2011,2,1925-11-18,POPLATEK MESICNE,,,1996-12-25,46,Nachod,east Bohemia,112709,48,20,7,3,10,73.5,8369,1.7,2.31,117,2854.0,2618
1660,2013,2013,1,1940-07-10,POPLATEK MESICNE,classic,1997-06-17,1995-09-22,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
1662,2015,2015,1,1968-11-15,POPLATEK MESICNE,classic,1998-06-10,1997-08-11,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
1663,2016,2016,2,1934-10-09,POPLATEK MESICNE,,,1996-11-02,55,Brno - venkov,south Moravia,157042,49,70,18,0,9,33.9,8743,1.8,2.43,111,3659.0,3894
1664,2018,2018,1,1945-08-25,POPLATEK MESICNE,,,1993-11-15,56,Breclav,south Moravia,124605,11,42,14,1,8,46.0,8772,4.6,4.98,126,2854.0,3158
1665,2019,2019,2,1932-09-28,POPLATEK MESICNE,,,1997-04-15,73,Opava,north Moravia,182027,17,49,12,2,7,56.4,8746,3.3,3.74,90,4355.0,4433
1666,2021,2021,1,1919-12-08,POPLATEK MESICNE,,,1993-10-30,67,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.7,6.55,109,3244.0,3079
1667,2022,2022,2,1939-11-12,POPLATEK MESICNE,,,1996-08-18,56,Breclav,south Moravia,124605,11,42,14,1,8,46.0,8772,4.6,4.98,126,2854.0,3158
1668,2024,2024,1,1934-04-15,POPLATEK MESICNE,,,1997-03-07,62,Uherske Hradiste,south Moravia,145688,22,41,13,2,5,40.7,8544,1.2,1.86,109,2719.0,2906
1669,2025,2025,2,1941-12-31,POPLATEK MESICNE,,,1996-09-19,39,Most,north Bohemia,119895,17,4,3,2,4,89.9,10446,7.3,9.4,90,4947.0,4743
1670,2027,2027,2,1930-01-22,POPLATEK MESICNE,,,1996-01-02,12,Pribram,central Bohemia,107870,84,29,6,1,6,58.0,8754,3.8,4.31,137,3804.0,3868
1671,2029,2029,1,1923-09-19,POPLATEK MESICNE,,,1993-05-05,6,Kutna Hora,central Bohemia,77963,60,23,4,2,4,51.5,8546,2.9,4.02,126,2640.0,3120
1672,2030,2030,1,1980-08-04,POPLATEK MESICNE,,,1996-05-08,5,Kolin,central Bohemia,95616,65,30,4,1,6,51.4,9307,3.8,4.43,118,2616.0,3040
1673,2031,2031,1,1926-12-15,POPLATEK MESICNE,,,1993-12-08,53,Blansko,south Moravia,107911,88,33,6,2,7,50.9,8240,2.5,3.56,99,1850.0,1903
1674,2032,2032,2,1943-03-21,POPLATEK MESICNE,,,1995-09-15,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
1675,2034,2034,2,1926-06-12,POPLATEK MESICNE,,,1993-02-01,36,Liberec,north Bohemia,159617,29,19,8,1,9,85.2,9198,3.3,4.28,131,5796.0,6132
1677,2037,2037,1,1948-08-26,POPLATEK MESICNE,,,1997-01-08,69,Jesenik,north Moravia,42821,4,13,5,1,3,48.4,8173,,7.01,124,,1358
1678,2038,2038,1,1980-03-29,POPLATEK MESICNE,junior,1998-08-02,1993-02-22,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
1679,2039,2039,1,1969-01-20,POPLATEK MESICNE,,,1996-09-05,68,Frydek - Mistek,north Moravia,228848,15,40,18,2,6,57.2,9893,4.0,4.72,96,5623.0,5887
1680,2040,2040,1,1944-08-07,POPLATEK MESICNE,,,1993-12-10,59,Kromeriz,south Moravia,108871,41,29,7,2,6,62.1,8444,3.2,3.47,106,2595.0,2305
1681,2041,2041,1,1956-08-11,POPLATEK MESICNE,,,1997-07-11,68,Frydek - Mistek,north Moravia,228848,15,40,18,2,6,57.2,9893,4.0,4.72,96,5623.0,5887
1682,2042,2042,1,1982-07-04,POPLATEK MESICNE,,,1995-12-22,49,Semily,east Bohemia,75685,31,28,5,1,9,60.8,8208,1.8,2.26,155,1660.0,2123
1683,2043,2043,1,1954-09-15,POPLATEK MESICNE,,,1996-11-01,77,Vsetin,north Moravia,148545,8,35,12,3,4,53.5,8909,4.0,5.56,113,3460.0,3590
1684,2044,2044,1,1961-09-18,POPLATEK TYDNE,,,1993-07-10,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81.0,9272,2.8,3.22,118,4340.0,4505
1685,2045,2045,2,1956-08-22,POPLATEK MESICNE,classic,1996-07-11,1995-12-13,28,Plzen - sever,west Bohemia,72541,66,26,10,0,8,36.9,8594,1.6,2.01,112,1580.0,1525
1686,2047,2047,1,1943-07-25,POPLATEK MESICNE,,,1993-11-18,11,Praha - zapad,central Bohemia,75637,35,36,9,0,7,36.5,9622,0.4,0.59,154,3475.0,3529
1687,2048,2048,1,1928-06-03,POPLATEK MESICNE,,,1997-04-18,23,Cheb,west Bohemia,87419,21,11,4,3,9,85.5,8624,1.7,2.66,102,2879.0,3198
1688,2049,2049,2,1927-02-20,POPLATEK MESICNE,,,1993-02-27,70,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.6,7.75,81,9878.0,10108
1689,2051,2051,2,1918-12-07,POPLATEK MESICNE,,,1993-09-07,55,Brno - venkov,south Moravia,157042,49,70,18,0,9,33.9,8743,1.8,2.43,111,3659.0,3894
1690,2053,2053,1,1918-02-07,POPLATEK MESICNE,,,1995-10-07,16,Jindrichuv Hradec,south Bohemia,93931,74,21,10,1,8,56.9,8427,1.1,1.54,107,1874.0,1913
1691,2054,2054,1,1948-12-06,POPLATEK MESICNE,,,1995-11-08,48,Rychnov nad Kneznou,east Bohemia,78955,50,24,8,1,9,59.0,9060,1.7,2.44,124,1655.0,1717
1692,2055,2055,1,1976-08-31,POPLATEK MESICNE,,,1995-03-29,56,Breclav,south Moravia,124605,11,42,14,1,8,46.0,8772,4.6,4.98,126,2854.0,3158
1693,2056,2056,1,1978-12-09,POPLATEK PO OBRATU,,,1997-04-29,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.2,0.43,167,85677.0,99107
